Page ID,Page name,Disclaimer,Amount spent (MYR)
1692040137540677,TawauKini,Kromium Digital,≤100
101979744919828,S. Jayagopi Calon BN N.30 Buntong,S. Jayagopi Calon BN N.30 Buntong,≤100
103091001499691,Ideal Estate 4 U,Chee Keong Sum,≤100
103211355844396,Nazari Mokhtar,Yuhanita Binti Yunan,≤100
436206506473256,Mom's House Babyshop Shah Alam HQ,These ads ran without a disclaimer,≤100
140262356142658,Howard Lee 李存孝,Howard Lee 李存孝,≤100
1530618923841673,The Malaysia Online,The Malaysia Online,≤100
2295922790423517,Shahrul Nasrun,Shahrul Nasrun,≤100
105510714351768,Razak Ridzuan Untuk Tasek Gelugor,AMANAH,≤100
157894104408949,Zahida Zarik Khan,Nazrul Iqkhwan Bin Najib,≤100
108722695160066,Haji Mohamed Diah,Haji Mohamed Diah,≤100
337799410032578,Zahir Hassan,Mundzir Bin Zahir,≤100
760288557404325,Karambir Singh,Karambir Singh Honey,≤100
107411765325076,Addicto HQ,These ads ran without a disclaimer,≤100
420621651310007,Dr Mujahid Yusof Rawa,AMANAH,≤100
225392457942420,Shahir Adnan,Mohd Shahir Bin Adnan,≤100
108692655344959,答特先生 Mr. Doctor,These ads ran without a disclaimer,≤100
262044791166,TV3 Malaysia,These ads ran without a disclaimer,≤100
713221472043013,Fahmi Bazlan,Fahmi Bazlan,≤100
1593554760858971,Dato' Asmawi,Dzul Iskandar Bin Muhamad Fauzi,≤100
929403260489334,Nadi Mahasiswa Malaysia,Nadi Mahasiswa Malaysia,≤100
490728928001480,ORANGKATA,ORANGKATA,≤100
110830488505576,Perikatan Nasional Klang,Muhammad Dzahiruddin Nasir,≤100
477406562334039,Dr Daroyah Alwi,Mohd Zul Aqmar Bin Saman,≤100
174298466127,Utusan TV,Utusan Binders Sdn. Bhd,≤100
140910022595888,JHEV ATM,JHEV ATM,≤100
2185153884869227,Dewan Pemuda PAS Negeri Kedah - DPPNK,Adnan Bin Yusof,≤100
185771248113677,Etihad Airways,These ads ran without a disclaimer,≤100
570175473079180,国际特赦组织中文 Amnesty International Chinese,These ads ran without a disclaimer,≤100
157670238393249,"Community Development Center, Parsa",These ads ran without a disclaimer,≤100
221434224590749,TV PAS,TV PAS,≤100
217285405008524,Wong Chen,Wong Chen,≤100
504436556623535,June Leow,Parti Keadilan Rakyat,≤100
112263175029588,BN Commss Puchong,Mohd Azlan Bin Ali,≤100
106620067784333,Fadhlina Sidek,Parti Keadilan Rakyat,≤100
1228474900588300,Pendidikan Anak Pahang,These ads ran without a disclaimer,≤100
387985251680150,Dapur Ammara,These ads ran without a disclaimer,≤100
233930556693365,Khalifah Media Networks,Mohd Huzaifah Bin Muntalip,≤100
105998012325719,Dato’ Haji Umor Arbain Bin Haji Dollah,Umar Arbain,≤100
1653704224842348,Kelvin Hii 许勋扬,Kelvin Hii 许勋扬,≤100
109487323962182,林万锋,林万锋,≤100
101416618626674,Sabah Media,Aramaitii media sdn bhd,≤100
330451017046844,Amirudin Shari,These ads ran without a disclaimer,≤100
102357589367290,Sahabat Armishah DAS,Hairi Bin Salim,≤100
166067163728164,Dr Sim Kui Hian,N14 Dr Sim Kui Hian,≤100
106285668321460,Wong Chia Zhen 黄佳祯,Wong Chia Zhen,≤100
110694081848478,Hj. Ahmad Luqman Ahmad Yahaya,Ahmad Luqman,≤100
374063479646229,Perikatan Nasional Lumut,Perikatan Nasional Lumut,≤100
616858552009228,Zabri Mokhtar,Zabri Bin Mokhtar,≤100
135868173124026,羽軒粉絲團,Ng Weng Thiam,≤100
442096865966118,Agenda Massa,Suara.TV,≤100
103688845108977,maggiexu0113,These ads ran without a disclaimer,≤100
1406892032861957,Dewan Perniagaan Melayu Malaysia,Dewan Perniagaan Melayu Malaysia,≤100
106406507828702,PSB P198 Puncak Borneo,PSB P198 Puncak Borneo,≤100
409798562536881,Ini Sabah Bah,Ini Sabah Bah,≤100
103233771700797,Wong Chai Yi 黄彩仪,Parti Keadilan Rakyat Gopeng,≤100
161784060579927,PAS Sabah,Aliffakhrullah Bin Roslee,≤100
268449016963314,Azizul Kama Abd Aziz,Azizul Kama Abd Aziz,≤100
119716261393425,笑图俱乐部!!!保证笑死你,Ng Weng Thiam,≤100
103438025879907,BN Comms Tambun,BN Comms,≤100
161707728106607,BayWa r.e. Global,These ads ran without a disclaimer,≤100
1859533377640992,Zulfadli Hj Zainal,Zulfadli Hj Zainal,≤100
105478775690881,Support Deepak PRU15,Gwi Terk Chern,≤100
338227442759,Capital Dynamics,These ads ran without a disclaimer,≤100
68793499001,UNICEF,These ads ran without a disclaimer,≤100
933048020199296,Bersatu LEPAR,These ads ran without a disclaimer,≤100
105912668889307,Dr Kwan Wai Hoe 关伟浩建材博士,Dr Kwan Wai Hoe 关伟浩建材博士,≤100
103982948565334,Kluster Kayangan,Mohd Rais Bin Omar,≤100
112804560089619,GCapital,These ads ran without a disclaimer,≤100
736399970046124,Saarani Mohamad,These ads ran without a disclaimer,≤100
266790296879,Bloomberg,These ads ran without a disclaimer,≤100
112644946778360,祥瑞神料行,These ads ran without a disclaimer,≤100
281731535230769,Hemmersbach,These ads ran without a disclaimer,≤100
1414785168758178,Asiapacific Balloons,Asiapacific Balloons,≤100
166738750044444,Sunway Group,These ads ran without a disclaimer,≤100
107504598815702,Dato Sri Chandra Balabedha,These ads ran without a disclaimer,≤100
100949118277954,Unidos Por Leticia Amazonas,These ads ran without a disclaimer,≤100
101347726084425,"Maahad Tahfiz Darul Ulum Al-Furqani,Kelantan",These ads ran without a disclaimer,≤100
119250754753587,Wong Hon Wai 黄汉伟  Bukit Bendera,Wong Hon Wai,≤100
100844041862257,Suhaimi Haji Nasir - Page,Suhaimi Haji Nasir - Page,≤100
366904924528674,Kamarudin Jaffar,Nik Abdul Qayyum Bin Mohd Muhiden,≤100
187383355103708,Perikatan Nasional Bukit Chandan,Perikatan Nasional Bukit Chandan,≤100
101838346071714,Wang Gaib Terpercaya,These ads ran without a disclaimer,≤100
101861016072221,Muhammad Danial Abdul Majeed,Ikatan Demokratik Malaysia (Malaysia United Democratic Alliance),≤100
104799555689134,Tan Lee Huat（陈利发）,Tan Lee Huat,≤100
153786688607396,Ustaz Nurul Amin Hamid,Adnan Bin Yusof,≤100
103837871982256,Flashlight,VIDARA SDN BHD,≤100
1461391244106103,Stock trends,These ads ran without a disclaimer,≤100
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100
288570577986480,Khairol Najib,Khairol Najib,≤100
608747795895567,MCA IPOH TIMUR 马华怡保东区,MCA IPOH TIMUR 马华怡保东区,≤100
103577585842704,Selangor,Inisiatif Selangor,≤100
104191787946142,戀戀清庭:邂逅,These ads ran without a disclaimer,≤100
104141394931164,Kula Segaran P065,M.Kulasegaran A/l V.Murugeson,≤100
132895990116651,KPKT Malaysia,KPKT Malaysia,≤100
106944491204801,傳鼓樓,These ads ran without a disclaimer,≤100
756866374513941,Gombak TV,Gombak TV,≤100
1713909665520714,香港大中華中小企業商會,These ads ran without a disclaimer,≤100
674108052781088,圣约翰科技大学马来西亚校友会,These ads ran without a disclaimer,≤100
102208912218252,Ku Iskandar bin Ku Saad,Ku Iskandar Bin Ku Saad,≤100
107498638733429,Pemuda PAS Johor,Pemuda PAS Johor,≤100
230654703667892,Oasis Live Mall,These ads ran without a disclaimer,≤100
100208706254218,Aminuddin Hanafiah,BN Comms,≤100
347433769191949,Nasrul Ali Hasan Abdul Latif,Nasrul Ali Hasan Abdul Latif,≤100
233238730629575,Na'im Brundage,Na'im Bin Brundage,≤100
193803180998087,LIAM - Life Insurance Association of Malaysia,LIAM - Life Insurance Association of Malaysia,≤100
106594092261315,Khaizulnizam Mohamad Zuldin - Angah,These ads ran without a disclaimer,≤100
103371005776975,Biru Pink,Biru Pink,≤100
102440319190624,局部美白专家-MediScrub Bar,These ads ran without a disclaimer,≤100
1601785636742847,Muhammad Faiz Fadzil,Wan Abdul Rahim Bin Wan Ismail,≤100
106823987391277,Tan Zhen Zune 陈政翀,Tan Zhen Zune,≤100
100601478794003,Bakri Jamaluddin,Bakri Jamaluddin,≤100
1513447625538070,Nicole Wong,MCA,≤100
107630218193564,Aku Budak Muar,These ads ran without a disclaimer,≤100
134750209898122,Chang Lih Kang,Chang Lih Kang,≤100
2164630037156785,Adly Zahari,Parti Amanah Negara,≤100
1437067599747909,Shaiful Hazizy Zainol Abidin - Tok Pon,Suhaimi Bin Che Noor,≤100
190448591107687,Fairuz Jamaludin Ledang,Fairuz Edzuan Bin Jamaludin,≤100
409139135945677,BN COMMS Puchong,BN COMMS Puchong,≤100
102413265498539,Amran Ibrahim,Wan Harisun,≤100
269683628139,Dewan Pemuda PAS Negeri Kelantan,Dewan Pemuda PAS Negeri Kelantan,≤100
39535177758,Twilio,These ads ran without a disclaimer,≤100
108349127516561,Melaka Hari Ini,Melaka Hari Ini,≤100
504995402890608,Sandrea Ng,Parti Keadilan Rakyat Gopeng,≤100
2215045608817369,Nolee Radzi,Wan Harisun,≤100
153786688607396,Ustaz Nurul Amin Hamid,Mohamad Iskandar Bin Padali,≤100
101577616088943,Haji Fadli Che Me,Mahfuz Bin Roslan,≤100
712310215592506,郑立慷,Chang Lih Kang,≤100
266214347268679,Mohd Redzuan Yusof,Mohd Khairulfathi Bin Mokhtar,≤100
104887431073257,Zainuddin Mohamed,Zainuddin Bin Mohamed,≤100
221159141657466,Newswav,These ads ran without a disclaimer,≤100
106902697515837,Bersatu Kota Marudu,Emran Maidin,≤100
102316375735825,Norliza Noh,Zaparudin Abdul Rahim,≤100
524923837546004,Simon Ooi Tze Min,Simon Ooi Tze Min,≤100
144573915618230,UK in Malaysia - British High Commission Kuala Lumpur,UK in Malaysia - British High Commission Kuala Lumpur,≤100
378528792166172,Dr. Afif Bahardin,These ads ran without a disclaimer,≤100
102366124467442,KitaReporters.com,These ads ran without a disclaimer,≤100
560476550776958,Ask the Scientists - Health and Science Education,These ads ran without a disclaimer,≤100
103262598708932,thefuturizts,These ads ran without a disclaimer,≤100
103267978062153,Warisan P.172 Kota Kinabalu 民兴党亚庇区部,Warisan,≤100
49275915266,MSI Reproductive Choices,These ads ran without a disclaimer,≤100
114328140220644,Perikatan Nasional Tanjong Malim,Wan Harisun,≤100
151392065039297,Lim Ban Hong,Lim Ban Hong,≤100
111856961739029,N.M.Rajah,Rajah Narasaim,≤100
101528545384673,Muhammad Faiz,Muhammad Faiz,≤100
2380035342233996,LAW CHUN YOONG Ahli Majlis Perbandaran Hulu Selangor,Chun Yoong Law,≤100
363894187742828,P141 Parlimen Sekijang Official,Parti Keadilan Rakyat,≤100
107974832052376,马六甲时报,These ads ran without a disclaimer,≤100
1759883120999684,European Union in ASEAN,These ads ran without a disclaimer,≤100
2091629871062811,Syed Abdul Razak Alsagoff,Syed Abdul Razak Alsagoff,≤100
512439245793683,GSK careers,These ads ran without a disclaimer,≤100
1744716682510052,Ustaz Aire Roslan - UAR,Rafi'uddin Bin Kamaruddin,≤100
258440468207144,Daniel Ling Sia Chin,Samuel Quek Leng Beng,≤100
159556865294,Nik Nazmi,Nik Nazmi,≤100
108576308728062,Dato Adnan Abu Hassan,Nazrul Iqkhwan Bin Najib,≤100
104084615851067,Phaang Jing Fatt 彭健發,Gerakan,≤100
457734577630461,Ustaz Ismi,Ustaz Ismi,≤100
1681552565464891,Perhubungan PAS KEDAH,Nor Fatin Najibah Ismail,≤100
104770629104258,Parlimen Tambun P.063,Muhammad Isyraf Bin Mohd Nor,≤100
100880168369396,Alternatif.press,Alternatif Press,≤100
220184671413873,Kementerian Pengajian Tinggi,KEMENTERIAN PENGAJIAN TINGGI,≤100
181406015368527,新人民，新希望,新人民，新希望,≤100
116052500265158,MileMsia,MileMsia,≤100
450332874977897,PAS Selangor,Mohd Khairul Yusri Bin Mat Jusof,≤100
144912392365553,Dato' Ahmad Yakob,Nik Mohamad Azreen Bin Nik Yahya,≤100
106632615381542,四樓曾先生,These ads ran without a disclaimer,≤100
100908651275881,Media UBAS,Suhaimi Bin Che Noor,≤100
106621692255741,P081 - Harapan Parlimen Jerantut,These ads ran without a disclaimer,≤100
1543972179070202,Cemban,These ads ran without a disclaimer,≤100
50461955643,UNSW,These ads ran without a disclaimer,≤100
197799207237326,Pakatan Harapan,Parti Amanah Negara,≤100
100882136162079,Perikatan Nasional Wilayah Persekutuan,Shahira Fazira Talib,≤100
401340596873929,The True Net,The True Net,≤100
158714780827513,UNFPA,These ads ran without a disclaimer,≤100
109582558535486,Revenue,These ads ran without a disclaimer,≤100
141680664741051,Aaaas,These ads ran without a disclaimer,≤100
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,≤100
107641145500972,ADS,These ads ran without a disclaimer,≤100
330653250374602,Cisco Internet of Things,These ads ran without a disclaimer,≤100
101437699306247,Business Launch Blueprint,These ads ran without a disclaimer,≤100
100470582836876,YB Nolee Radzi,These ads ran without a disclaimer,≤100
110113041724566,Nine days of life,These ads ran without a disclaimer,≤100
134750209898122,Chang Lih Kang,Parti Keadilan Rakyat,≤100
102775121921554,Ir. Dr. Wayne Lee 李伟贤博士,Ir. Dr. Lee Wai Yin 李伟贤,≤100
1443602379211313,Ai Success Advisory,These ads ran without a disclaimer,≤100
100705352859866,Dato’ Norzaman,These ads ran without a disclaimer,≤100
108176349204134,Cheryl Lee Xin Yi ( 李欣怡 ),These ads ran without a disclaimer,≤100
715251098495722,Faezuddin Puad,Muhammad Faezuddin Bin Mohd Puad,≤100
304210287093594,Voon Lee Shan 温利山,Voon Lee Shan 温利山,≤100
112510087040722,Takiyuddin Haji Hassan,Andreputra Bin Bambang,≤100
718352778222402,KEADILAN Pulau Pinang,Zainuddin Bin Mohamed,≤100
117293821626536,Shell Motorsport,These ads ran without a disclaimer,≤100
104130059145995,Road-Tax.com,Road-Tax.com,≤100
111201391217595,亚视新闻东南亚 ATV News SEA,These ads ran without a disclaimer,≤100
970282392983160,Ashley Furniture HomeStore Malaysia,These ads ran without a disclaimer,≤100
1499567783608038,Abdul Rahman Bin Mohamad,These ads ran without a disclaimer,≤100
718939814829233,ViralMeletop,Gwi Terk Chern,≤100
2006291752954147,Zuraida Kamaruddin,Megat Abdul Al Hakim Bin M Lokman,≤100
508187419354203,Asmuni Awi,Amanah,≤100
1780965318893572,Melaka Kini,Melaka Kini,≤100
2087762754839697,Emma Gellariea,These ads ran without a disclaimer,≤100
548747648518235,WR Trader Academy,These ads ran without a disclaimer,≤100
771368779728902,DR KARIM Bin Deraman,DR KARIM Bin Deraman,≤100
103659765532260,華夏focus,These ads ran without a disclaimer,≤100
165218133643643,Dr. Tan Yee Kew 陈仪乔博士,Parti Keadilan Rakyat,≤100
100981439493165,P129 Harapan Kuala Pilah,Edy Noor Bin Reduan,≤100
106989545444284,Herba Rahsia- Alam,These ads ran without a disclaimer,≤100
1899495053620228,Ajar Demokrasi,Ajar Demokrasi,≤100
100844041862257,Suhaimi Haji Nasir - Page,These ads ran without a disclaimer,≤100
1866881650069313,Minyak Masak Kijang Gold,These ads ran without a disclaimer,≤100
109474451959665,Nolee Radzi For Tanjong Malim,Wan Harisun,≤100
110077911915218,Shamshulkahar Mohd Deli,These ads ran without a disclaimer,≤100
678811362163260,Ir. Ts. Khairil Nizam,Ir. Ts. Khairil Nizam,≤100
100925708389557,Ampang Jaya Deserves Better,Ariv Anaandha Chelvam,≤100
1002457159920583,Thiban Subbramaniam,Thiban A/L Subbramaniam,≤100
375796079616853,Ridhwan Ali,Mohd Ridhwan Bin Mohd Ali,≤100
1013074452040065,Whoosh Eyewear,These ads ran without a disclaimer,≤100
101526566105452,BN4 Segambut,Aiman Uzair Bin Mohamed Nazir,≤100
573076292726648,Mas Ermieyati Samsudin,Naabila Binti Mohd Sani,≤100
282206442550479,Puteri Hang Tuah Jaya,Puteri Hang Tuah Jaya,≤100
616890721992738,Nik Faizah Nik Othman,Nik Faizah Nik Othman,≤100
164492150267814,Dewan Muslimat PAS Melaka,These ads ran without a disclaimer,≤100
109567768566893,Dakwah Pedalaman,Portal Mudah,≤100
1042959342452838,Abang Halil Abang Naili,Parti Amanah Negara,≤100
112919758267665,Ashwagandha By Astraherbs Ksm-66,These ads ran without a disclaimer,≤100
1396425660640528,Immunise4Life,These ads ran without a disclaimer,≤100
358755581658775,Benny Kuok 郭嘉荣,Chan Weng Kuok,≤100
108383725867658,RYTHM Foundation,These ads ran without a disclaimer,≤100
101750752515954,Roderick Wong Siew Lead 黄秀励,Roderick Wong Siew Lead,≤100
1388548264745259,LinkedIn Talent Solutions,These ads ran without a disclaimer,≤100
977573685742975,Fully Fishery,These ads ran without a disclaimer,≤100
105419740922540,Brandon Seah 謝文展 -Mcentury AVG 马来西亚 TOP 杰青領袖,These ads ran without a disclaimer,≤100
2009793029271034,Syahir Sulaiman,Syahir Sulaiman,≤100
853602354798614,Haji Rahim Ismail,Haji Rahim Ismail,≤100
100671512835849,Jeffery Phang Siaw Foong 彭小菶,Jeffery Phang Siaw Foong,≤100
754400848036095,Audi Koh Director Timsun Malaysia,These ads ran without a disclaimer,≤100
1223203054501667,Lenggeng Sejahtera,These ads ran without a disclaimer,≤100
101937529344169,Jejari LabuLabi,These ads ran without a disclaimer,≤100
953582348055592,PH KUALA NERUS P.035,Ahmad Fahmi Bin Mohd Zainuddin,≤100
100455062885596,Benedict Asmat,Ezra Jukim,≤100
104688308002388,陈昭宋 Cally Ting,Ting Zhao Song,≤100
530866913702582,Ustaz Hasanuddin Mohd Yunus,Hasanuddin Bin Mohd Yunus,≤100
160161941474874,Ko Chu Liang,These ads ran without a disclaimer,≤100
100873322770491,Baiduri Sejati,Hanisah Binti Deraman,≤100
413620172768098,Pejuang ALOR SETAR,Muhammad Aliff Bin Ramli,≤100
112544443805284,怡保富贵（富宝）山庄 Nirvana Memorial Park Ipoh - APG -,These ads ran without a disclaimer,≤100
192323984171757,Latest Malaysia News,Kazi Mahmood Fatagar,≤100
1726648214218427,Ustaz Muhammad Fawwaz Mohamad Jan,Ustaz Muhammad Fawwaz Mohamad Jan,≤100
2188199331510759,Oscar Sia Yu Hock 谢友福,Kuok Loong Soh,≤100
100776889434190,RembauKita,Nazrul Iqkhwan Bin Najib,≤100
713221472043013,Fahmi Bazlan,Farhana Aqilah Binti Aqiludeen,≤100
107991988473717,Jeffery Ngui 魏文枪,Jeffery Ngui Voon Chiang,≤100
108265462089330,Dato Dr Hj Mohd Johari,Tekie,≤100
1013354525488968,Bersatu Bahagian Tanjong Malim,Wan Harisun,≤100
320681921395601,Suraya Yaacob,Suhaimi Bin Che Noor,≤100
421512061626921,Cha Kee Chin 谢琪清,Wei Yen Wong,≤100
104396348051418,DrNajihatussalehah Ahmad,DrNajihatussalehah Ahmad,≤100
1704863553123483,SinarBestari,Sinar Bestari,≤100
1195920463877893,My Mame Shiba 豆柴の家,These ads ran without a disclaimer,≤100
100877362850992,PRU15,These ads ran without a disclaimer,≤100
111443160771462,Komik Sejarah Malaysia,These ads ran without a disclaimer,≤100
283717409247735,Moge Tee Kepong,These ads ran without a disclaimer,≤100
1661635780717012,Pas Kawasan Kota Raja,Atiqah Husna,≤100
1808805976085930,Majlis Belia Orang Asal Sabah,Addy Bin Samsudin,≤100
102216792719219,FIFO Asia Online Game,These ads ran without a disclaimer,≤100
102654551089987,Kong Cheng Ann 江承鴳 - Ivan,Kong Cheng Ann,≤100
471326676387226,DAP Melaka 马六甲民主行动党 ஜனநாயக செயல் கட்சி,DAP Malaysia,≤100
156706292344,ERA (Malaysia),These ads ran without a disclaimer,≤100
109580085307494,Pengeluaran Duit Ajaib Halal,These ads ran without a disclaimer,≤100
134075903883277,Prabagaran Vythilingam,Prabagaran A/L Vythilingam,≤100
578782995489049,Wong May Ing,DAP PERAK,≤100
111928960949285,Lemang To'ki Kuantan,These ads ran without a disclaimer,≤100
511561258941414,Bong Jenn Fonng 黄振峰,Bong Jenn Fonng,≤100
104503677562115,YB Summugam Rengasamy,Kusyary Bin Che Rus,≤100
108228345341325,DSSV,DSSV,≤100
105740438923804,Awang Buhtamam Awang Mahmun,Awang Buhtamam Awang Mahmun,≤100
107387124933948,MY Mediclo,These ads ran without a disclaimer,≤100
104829215777355,Radhi Razak,These ads ran without a disclaimer,≤100
103044428662375,林立迎律师,Democratic Action Party,≤100
105171192862790,UNRWA,These ads ran without a disclaimer,≤100
295387227299100,Mohd Helmy B. Abd Latif,Mohd Helmy Bin Abd.Latif,≤100
105092165629715,Vimigo老板加油站,These ads ran without a disclaimer,≤100
247167648818417,Gerakan Penang 檳州民政,Gerakan Penang 檳州民政,≤100
907406112657476,Andi Suryady,Andi Suryady,≤100
1933995736914320,Quek Tai Seong 郭大雄,These ads ran without a disclaimer,≤100
233930556693365,Khalifah Media Networks,Khalifah Media Networks,≤100
103918212407543,BANK 赢心为王 - 团队,These ads ran without a disclaimer,≤100
107544104719529,FinGuider 美股資訊網,These ads ran without a disclaimer,≤100
126121114067217,Angkatan Belia Islam Malaysia / Muslim Youth Movement of Malaysia (ABIM),These ads ran without a disclaimer,≤100
860925560757457,Julaihi Narawi,Sahrein,≤100
281039479019103,Teh Kee Sin 郑己胜,These ads ran without a disclaimer,≤100
138680046148501,Mega Chess Academy,These ads ran without a disclaimer,≤100
180730792704301,Agora Society Malaysia 群议社,Lim Chee Han,≤100
1432309066980818,Harry的涂鸦笔记本,These ads ran without a disclaimer,≤100
361499127743323,Frida Shop,VIDARA SDN BHD,≤100
104384941736644,MIMPI BONDA HQ,These ads ran without a disclaimer,≤100
101320764797476,Free From Agenda,Mohd Ikhmal Abu Bakar,≤100
722733778124972,MGI Wellness,These ads ran without a disclaimer,≤100
103627859199432,Penyengat,These ads ran without a disclaimer,≤100
102986635920003,PH Tawau,Addy Bin Samsudin,≤100
674108052781088,圣约翰科技大学马来西亚校友会,圣约翰科技大学马来西亚校友会,≤100
100183259598512,99 SPEED,These ads ran without a disclaimer,≤100
105256685385882,Eskayvie by Shafizarina,Shafizarina Mohd Shah,≤100
101681018531555,Imperial Gift Bird’s Nest 御燕玺礼燕窝,These ads ran without a disclaimer,≤100
195895497280372,MRANTI,These ads ran without a disclaimer,≤100
106422858807839,LailaPali Empire Doorgift,These ads ran without a disclaimer,≤100
302289583485368,Chua Wei Kiat,PARTI KEADILAN RAKYAT CABANG SELAYANG,≤100
616602958436773,Spencer Ooi,These ads ran without a disclaimer,≤100
218988758113244,Akademi Sains Malaysia,These ads ran without a disclaimer,≤100
1266101610085375,企业家媒体 The Entrepreneur,These ads ran without a disclaimer,≤100
686966964664476,Heart of Malaysian,These ads ran without a disclaimer,≤100
103620942418140,Nx1-PRO Treatment Enjin Padu,These ads ran without a disclaimer,≤100
1854296828127798,Parti Amanah Negara Parit Buntar,Parti Amanah Negara,≤100
1629692917267428,Jiwa Bakti,Khairul Syafiq Drahman,≤100
206197753093706,AmazingTalker,These ads ran without a disclaimer,≤100
100733671666661,苏伟杰 Daniel Sor,Waikit Sor,≤100
111539441765422,Calon Parlimen P094 Hulu Selangor,Raja Muhammad Fikri Mamat,≤100
104836924402646,Ustaz Muhammad Husain - UMH,These ads ran without a disclaimer,≤100
105057232411843,Dr. Zaliha Mustafa,These ads ran without a disclaimer,≤100
310799822964018,Lim Hui Ying 林慧英,Lim Hui Ying 林慧英,≤100
100618591674939,Raja Ahmad Iskandar Fareez,These ads ran without a disclaimer,≤100
103238714393771,KE Academy - 幼教培训,These ads ran without a disclaimer,≤100
324704624607189,Dr. Fakhruldin Mohd Hashim,Parti Amanah Negara,≤100
100883838519088,IFruits Market,These ads ran without a disclaimer,≤100
103386089143601,Keadilan Petaling Jaya,Farhan Shah,≤100
111059577266139,Khwong Eleader007,These ads ran without a disclaimer,≤100
108501218684467,Feetworld,These ads ran without a disclaimer,≤100
1974341749547493,Noor Azleen Ambros,Madyasir Bin Ahmad Basir,≤100
103888585005894,Ahmad Haris  Bookstore,These ads ran without a disclaimer,≤100
146266554243856,Dr Siva Prakash,Siva Prakash Ramasamy,≤100
112498918946884,Haniza Talha,Ali Firdaus Bin Othman,≤100
239071932793074,Dr. Muhaimin Sulam,Parti Amanah Negara,≤100
845030752174530,Ameerah Melaka,These ads ran without a disclaimer,≤100
144912392365553,Dato' Ahmad Yakob,Unit Komunikasi Menteri Besar,≤100
100834008881504,mooda.my,mooda.my,≤100
110188268014876,Simplot SEA,These ads ran without a disclaimer,≤100
104189705841210,Amat Bin Yusof Official,Amat Bin Md Yusof,≤100
739686663114313,Muaz Abdullah,Muaz Abdullah,≤100
114477580328465,PERIKATAN NASIONAL BERSATU GERIK,My District 76 Sdn Bhd,≤100
1463919307207061,BN COMMS Ledang,BN COMMS Ledang,≤100
1806878996256128,Shatiri Mansor,Kusyary Bin Che Rus,≤100
107942835454136,P033 Besut Ustaz Abdul Aziz Haji Abas,AMANAH,≤100
1392018674345577,Perdana,These ads ran without a disclaimer,≤100
101270319469570,Siti Aminah Aching - P.177 Beaufort,These ads ran without a disclaimer,≤100
265133725593,PemudaGombak.com,PemudaGombak.com,≤100
468286647043726,柔佛圈,J Media Enterprise,≤100
31373189944,Malaysiakini BM,These ads ran without a disclaimer,≤100
149767413633,Safety Driving Centre (M) Sdn Bhd,These ads ran without a disclaimer,≤100
103704245367814,陈利威,Tan Lee Ooi,≤100
102877578066277,R.S. Thanenthiran,R.S. Thanenthiran,≤100
101029228980035,AMR People Solutions Sdn. Bhd.,These ads ran without a disclaimer,≤100
374257406057165,Malaysia Makkal Sakti Party - MMSP,Malaysia Makkal Sakti Party - MMSP,≤100
114226407429407,Parti Keadilan Rakyat Cabang Pasir Gudang,These ads ran without a disclaimer,≤100
1893380910908918,Kesavan Subramaniam,Parti Keadilan Rakyat,≤100
38016124221,Sim Tze Tzin 沈志勤,Sim Tze Tzin,≤100
232346716925403,Majalah Forex Malaysia,These ads ran without a disclaimer,≤100
271483482902778,BS Technology,These ads ran without a disclaimer,≤100
475722805830431,Reezal Merican Naina Merican,These ads ran without a disclaimer,≤100
40949157713,JUICE Malaysia,JUICE Malaysia,≤100
332368703579842,Syed Ibrahim Syed Noh,Parti Keadilan Rakyat,≤100
157894104408949,Zahida Zarik Khan,Zaparudin Abdul Rahim,≤100
213511465652713,rentsale.my,rentsale.my,≤100
113818274080624,Malaysia Sentinel,Malaysia Sentinel,≤100
360318124441619,Zamri Yusuf,Parti Keadilan Rakyat,≤100
107701342146047,Yeop Zainol for Teluk Intan,Zainol Fadzi,≤100
104246752257762,Anwar Ibrahim Legislative Internship,Parti Keadilan Rakyat,≤100
110086760718982,Abqaree Fawwaz Bin Abekan,Namia Empire,≤100
579960068689550,Mohd Shukri Ramli,Mohd Shukri Ramli,≤100
107922202133910,PJ Pilih Ezam P.105,Mohamad Ezam Bin Mohd Nor,≤100
1451101228315846,Iman Care,These ads ran without a disclaimer,≤100
113753460262489,Neumann Snooker,These ads ran without a disclaimer,≤100
504436556623535,June Leow,June Leow,≤100
109978685252688,Clarence Ting Ing Horh - P212 Sibu,SUPP Sibu,≤100
100666172864637,Datuk Wira Dr Ramli,AMANAH,≤100
541459579537440,Hizero Malaysia,These ads ran without a disclaimer,≤100
157945297558933,DAPSY Tanjong 丹绒区社青团 Pemuda Sosialis DAP Tanjong,Ethan Low,≤100
131189377574,MDPI,These ads ran without a disclaimer,≤100
105892948989013,Amanda Yeo Yan Yin 杨颜殷,Yeo Yan Yin,≤100
101867951969603,Unity Movement.My,PERTUBUHAN GERAKAN PERPADUAN SEJAGAT (UNITY MOVEMENT),≤100
1899495053620228,Ajar Demokrasi,These ads ran without a disclaimer,≤100
105050998902103,股票投资 筹码分析,These ads ran without a disclaimer,≤100
1517088885216557,AIG,These ads ran without a disclaimer,≤100
103467899120054,"Parti Warisan Sekijang, Johor",These ads ran without a disclaimer,≤100
